"","rule","n","N","runtime"
"8159","rule_run_SCIFIL",5,500,133
"8160","rule_run_SCIFIL",15,200,999
"8161","rule_run_SCIFIL",15,500,22299
"8162","rule_run_SCIFIL",10,500,546
"8163","rule_run_SCIFIL",5,200,106
"8164","rule_run_SCIFIL",10,200,192
"8165","rule_run_SCIFIL",15,500,36475
"8166","rule_run_SCIFIL",10,200,63
"8167","rule_run_SCIFIL",15,200,5854
"8168","rule_run_SCIFIL",10,500,390
"8169","rule_run_SCIFIL",10,500,2423
"8170","rule_run_SCIFIL",10,200,438
"8171","rule_run_SCIFIL",15,500,23263
"8172","rule_run_SCIFIL",5,200,98
"8173","rule_run_SCIFIL",15,500,17629
"8174","rule_run_SCIFIL",10,500,484
"8175","rule_run_SCIFIL",5,200,96
"8176","rule_run_SCIFIL",10,500,953
"8177","rule_run_SCIFIL",5,200,63
"8178","rule_run_SCIFIL",5,200,48
"8179","rule_run_SCIFIL",5,500,77
"8180","rule_run_SCIFIL",15,200,3217
"8181","rule_run_SCIFIL",15,500,9712
"8182","rule_run_SCIFIL",5,200,126
"8183","rule_run_SCIFIL",5,200,64
"8184","rule_run_SCIFIL",10,200,165
"8185","rule_run_SCIFIL",15,200,1929
"8186","rule_run_SCIFIL",10,500,238
"8187","rule_run_SCIFIL",10,500,512
"8188","rule_run_SCIFIL",5,500,188
"8189","rule_run_SCIFIL",15,500,29542
"8190","rule_run_SCIFIL",15,200,955
"8191","rule_run_SCIFIL",5,200,91
"8192","rule_run_SCIFIL",15,200,5348
"8193","rule_run_SCIFIL",10,500,593
"8194","rule_run_SCIFIL",10,200,274
"8195","rule_run_SCIFIL",10,200,488
"8196","rule_run_SCIFIL",15,200,1809
"8197","rule_run_SCIFIL",15,500,37740
"8198","rule_run_SCIFIL",5,500,184
"8199","rule_run_SCIFIL",10,200,280
"8200","rule_run_SCIFIL",5,500,158
"8201","rule_run_SCIFIL",5,500,226
"8202","rule_run_SCIFIL",10,200,88
"8203","rule_run_SCIFIL",10,500,864
"8204","rule_run_SCIFIL",15,500,7
"8205","rule_run_SCIFIL",15,200,4472
"8206","rule_run_SCIFIL",15,500,20743
"8207","rule_run_SCIFIL",5,200,101
"8208","rule_run_SCIFIL",15,500,18343
"8209","rule_run_SCIFIL",15,200,5768
"8210","rule_run_SCIFIL",10,200,341
"8211","rule_run_SCIFIL",10,200,363
"8212","rule_run_SCIFIL",5,200,137
"8213","rule_run_SCIFIL",10,200,231
"8214","rule_run_SCIFIL",10,500,470
"8215","rule_run_SCIFIL",15,200,3560
"8216","rule_run_SCIFIL",5,500,227
"8217","rule_run_SCIFIL",10,500,3290
"8218","rule_run_SCIFIL",10,200,304
"8219","rule_run_SCIFIL",10,500,2145
"8220","rule_run_SCIFIL",10,500,547
"8221","rule_run_SCIFIL",10,200,394
"8222","rule_run_SCIFIL",10,500,570
"8223","rule_run_SCIFIL",5,500,135
"8224","rule_run_SCIFIL",15,500,32567
"8225","rule_run_SCIFIL",15,200,2239
"8226","rule_run_SCIFIL",10,200,452
"8227","rule_run_SCIFIL",5,500,210
"8228","rule_run_SCIFIL",10,200,114
"8229","rule_run_SCIFIL",15,500,8527
"8230","rule_run_SCIFIL",15,200,5763
"8231","rule_run_SCIFIL",15,500,13507
"8232","rule_run_SCIFIL",5,500,37
"8233","rule_run_SCIFIL",15,200,3195
"8234","rule_run_SCIFIL",5,500,59
"8235","rule_run_SCIFIL",15,200,879
"8236","rule_run_SCIFIL",5,500,192
"8237","rule_run_SCIFIL",5,500,165
"8238","rule_run_SCIFIL",10,200,282
"8239","rule_run_SCIFIL",5,200,132
"8240","rule_run_SCIFIL",5,500,129
"8241","rule_run_SCIFIL",10,200,613
"8242","rule_run_SCIFIL",10,200,87
"8243","rule_run_SCIFIL",5,500,169
"8244","rule_run_SCIFIL",15,200,1155
"8245","rule_run_SCIFIL",5,200,39
"8246","rule_run_SCIFIL",5,500,38
"8247","rule_run_SCIFIL",15,500,15287
"8248","rule_run_SCIFIL",5,200,116
"8249","rule_run_SCIFIL",10,500,907
"8250","rule_run_SCIFIL",10,200,266
"8251","rule_run_SCIFIL",10,500,1761
"8252","rule_run_SCIFIL",5,200,237
"8253","rule_run_SCIFIL",5,200,178
"8254","rule_run_SCIFIL",15,500,24074
"8255","rule_run_SCIFIL",5,200,54
"8256","rule_run_SCIFIL",15,500,13214
"8257","rule_run_SCIFIL",10,200,184
"8258","rule_run_SCIFIL",5,500,103
"8259","rule_run_SCIFIL",5,500,56
"8260","rule_run_SCIFIL",5,200,192
"8261","rule_run_SCIFIL",10,500,2301
"8262","rule_run_SCIFIL",10,200,139
"8263","rule_run_SCIFIL",15,200,5428
"8264","rule_run_SCIFIL",5,500,57
"8265","rule_run_SCIFIL",5,500,73
"8266","rule_run_SCIFIL",15,500,16393
"8267","rule_run_SCIFIL",5,500,133
"8268","rule_run_SCIFIL",5,200,135
"8269","rule_run_SCIFIL",15,200,5019
"8270","rule_run_SCIFIL",5,500,128
"8271","rule_run_SCIFIL",5,200,133
"8272","rule_run_SCIFIL",15,500,28568
"8273","rule_run_SCIFIL",10,500,1637
"8274","rule_run_SCIFIL",15,200,3830
"8275","rule_run_SCIFIL",10,200,348
"8276","rule_run_SCIFIL",15,500,22064
"8277","rule_run_SCIFIL",10,500,1010
"8278","rule_run_SCIFIL",5,500,116
"8279","rule_run_SCIFIL",5,500,233
"8280","rule_run_SCIFIL",5,200,78
"8281","rule_run_SCIFIL",15,500,15792
"8282","rule_run_SCIFIL",10,200,248
"8283","rule_run_SCIFIL",10,200,249
"8284","rule_run_SCIFIL",5,500,46
"8285","rule_run_SCIFIL",15,500,14304
"8286","rule_run_SCIFIL",10,500,793
"8287","rule_run_SCIFIL",5,200,151
"8288","rule_run_SCIFIL",10,500,872
"8289","rule_run_SCIFIL",15,200,2200
"8290","rule_run_SCIFIL",5,200,161
"8291","rule_run_SCIFIL",15,500,28064
"8292","rule_run_SCIFIL",5,200,38
"8293","rule_run_SCIFIL",10,500,841
"8294","rule_run_SCIFIL",15,200,834
"8295","rule_run_SCIFIL",15,200,6301
"8296","rule_run_SCIFIL",5,200,173
"8297","rule_run_SCIFIL",5,200,134
"8298","rule_run_SCIFIL",15,500,9062
"8299","rule_run_SCIFIL",10,200,78
"8300","rule_run_SCIFIL",5,500,133
"8301","rule_run_SCIFIL",15,200,3356
"8302","rule_run_SCIFIL",15,200,5830
"8303","rule_run_SCIFIL",15,500,23425
"8304","rule_run_SCIFIL",5,500,109
"8305","rule_run_SCIFIL",15,200,6565
"8306","rule_run_SCIFIL",10,500,1295
"8307","rule_run_SCIFIL",5,200,87
"8308","rule_run_SCIFIL",10,500,1420
"8309","rule_run_SCIFIL",15,500,17374
"8310","rule_run_SCIFIL",10,500,911
"8311","rule_run_SCIFIL",10,200,509
"8312","rule_run_SCIFIL",5,500,64
"8313","rule_run_SCIFIL",10,200,206
"8314","rule_run_SCIFIL",5,200,134
"8315","rule_run_SCIFIL",10,200,136
"8316","rule_run_SCIFIL",10,200,224
"8317","rule_run_SCIFIL",15,500,19041
"8318","rule_run_SCIFIL",10,200,84
"8319","rule_run_SCIFIL",5,500,86
"8320","rule_run_SCIFIL",5,500,43
"8321","rule_run_SCIFIL",10,200,319
"8322","rule_run_SCIFIL",5,500,109
"8323","rule_run_SCIFIL",15,200,6923
"8324","rule_run_SCIFIL",10,200,164
"8325","rule_run_SCIFIL",5,500,51
"8326","rule_run_SCIFIL",10,200,239
"8327","rule_run_SCIFIL",10,500,519
"8328","rule_run_SCIFIL",5,500,63
"8329","rule_run_SCIFIL",10,500,599
"8330","rule_run_SCIFIL",5,200,55
"8331","rule_run_SCIFIL",15,500,16547
"8332","rule_run_SCIFIL",5,200,158
"8333","rule_run_SCIFIL",5,500,256
"8334","rule_run_SCIFIL",10,200,212
"8335","rule_run_SCIFIL",15,200,3054
"8336","rule_run_SCIFIL",15,200,4043
"8337","rule_run_SCIFIL",15,500,13349
"8338","rule_run_SCIFIL",15,500,31869
"8339","rule_run_SCIFIL",15,200,5749
"8340","rule_run_SCIFIL",5,500,117
"8341","rule_run_SCIFIL",10,500,750
"8342","rule_run_SCIFIL",10,500,714
"8343","rule_run_SCIFIL",10,200,57
"8344","rule_run_SCIFIL",15,200,5127
"8345","rule_run_SCIFIL",15,200,5277
"8346","rule_run_SCIFIL",10,200,134
"8347","rule_run_SCIFIL",5,500,223
"8348","rule_run_SCIFIL",5,200,72
"8349","rule_run_SCIFIL",10,500,1009
"8350","rule_run_SCIFIL",5,500,155
"8351","rule_run_SCIFIL",15,500,24154
"8352","rule_run_SCIFIL",5,200,57
"8353","rule_run_SCIFIL",10,200,324
"8354","rule_run_SCIFIL",15,500,29170
"8355","rule_run_SCIFIL",10,200,477
"8356","rule_run_SCIFIL",10,200,152
"8357","rule_run_SCIFIL",10,500,1186
"8358","rule_run_SCIFIL",10,200,201
"8359","rule_run_SCIFIL",5,500,134
"8360","rule_run_SCIFIL",5,500,64
"8361","rule_run_SCIFIL",10,500,555
"8362","rule_run_SCIFIL",15,200,3158
"8363","rule_run_SCIFIL",10,500,968
"8364","rule_run_SCIFIL",15,200,1624
"8365","rule_run_SCIFIL",5,500,135
"8366","rule_run_SCIFIL",15,500,20169
"8367","rule_run_SCIFIL",10,500,3088
"8368","rule_run_SCIFIL",10,500,875
"8369","rule_run_SCIFIL",15,500,30659
"8370","rule_run_SCIFIL",10,500,1196
"8371","rule_run_SCIFIL",15,500,11753
"8372","rule_run_SCIFIL",10,200,149
"8373","rule_run_SCIFIL",5,500,241
"8374","rule_run_SCIFIL",10,500,472
"8375","rule_run_SCIFIL",5,200,45
"8376","rule_run_SCIFIL",10,200,154
"8377","rule_run_SCIFIL",5,200,139
"8378","rule_run_SCIFIL",15,200,1418
"8379","rule_run_SCIFIL",5,200,222
"8380","rule_run_SCIFIL",10,500,924
"8381","rule_run_SCIFIL",5,200,136
"8382","rule_run_SCIFIL",15,500,16612
"8383","rule_run_SCIFIL",10,200,374
"8384","rule_run_SCIFIL",10,200,234
"8385","rule_run_SCIFIL",10,200,267
"8386","rule_run_SCIFIL",10,200,66
"8387","rule_run_SCIFIL",10,500,424
"8388","rule_run_SCIFIL",15,500,14601
"8389","rule_run_SCIFIL",10,500,638
"8390","rule_run_SCIFIL",10,200,216
"8391","rule_run_SCIFIL",15,200,5225
"8392","rule_run_SCIFIL",15,200,2823
"8393","rule_run_SCIFIL",15,500,40300
"8394","rule_run_SCIFIL",5,200,63
"8395","rule_run_SCIFIL",15,200,4015
"8396","rule_run_SCIFIL",10,200,412
"8397","rule_run_SCIFIL",10,200,237
"8398","rule_run_SCIFIL",5,200,132
"8399","rule_run_SCIFIL",10,500,1051
"8400","rule_run_SCIFIL",5,200,184
"8401","rule_run_SCIFIL",15,200,6100
"8402","rule_run_SCIFIL",15,500,25591
"8403","rule_run_SCIFIL",10,500,2174
"8404","rule_run_SCIFIL",5,200,162
"8405","rule_run_SCIFIL",10,500,1732
"8406","rule_run_SCIFIL",15,500,11692
"8407","rule_run_SCIFIL",10,200,57
"8408","rule_run_SCIFIL",15,200,5387
"8409","rule_run_SCIFIL",10,200,183
"8410","rule_run_SCIFIL",15,200,3127
"8411","rule_run_SCIFIL",15,200,4287
"8412","rule_run_SCIFIL",5,200,135
"8413","rule_run_SCIFIL",15,200,6885
"8414","rule_run_SCIFIL",5,500,112
"8415","rule_run_SCIFIL",10,500,1510
"8416","rule_run_SCIFIL",5,500,61
"8417","rule_run_SCIFIL",10,200,377
"8418","rule_run_SCIFIL",5,500,109
"8419","rule_run_SCIFIL",5,500,266
"8420","rule_run_SCIFIL",5,200,134
"8421","rule_run_SCIFIL",5,500,196
"8422","rule_run_SCIFIL",10,500,742
"8423","rule_run_SCIFIL",5,200,153
"8424","rule_run_SCIFIL",15,200,2275
"8425","rule_run_SCIFIL",15,200,4874
"8426","rule_run_SCIFIL",10,500,651
"8427","rule_run_SCIFIL",10,500,744
"8428","rule_run_SCIFIL",10,200,205
"8429","rule_run_SCIFIL",10,200,214
"8430","rule_run_SCIFIL",15,500,149482
"8431","rule_run_SCIFIL",15,200,6000
"8432","rule_run_SCIFIL",15,500,15545
"8433","rule_run_SCIFIL",5,500,133
"8434","rule_run_SCIFIL",5,200,149
"8435","rule_run_SCIFIL",15,500,37143
"8436","rule_run_SCIFIL",15,500,21109
"8437","rule_run_SCIFIL",15,500,16517
"8438","rule_run_SCIFIL",10,200,343
"8439","rule_run_SCIFIL",5,500,81
"8440","rule_run_SCIFIL",5,500,206
"8441","rule_run_SCIFIL",5,500,137
"8442","rule_run_SCIFIL",10,500,1067
"8443","rule_run_SCIFIL",10,200,107
"8444","rule_run_SCIFIL",15,500,49676
"8445","rule_run_SCIFIL",15,200,6673
"8446","rule_run_SCIFIL",5,500,56
"8447","rule_run_SCIFIL",10,200,99
"8448","rule_run_SCIFIL",10,200,116
"8449","rule_run_SCIFIL",10,200,310
"8450","rule_run_SCIFIL",5,200,200
"8451","rule_run_SCIFIL",5,500,107
"8452","rule_run_SCIFIL",10,500,2006
"8453","rule_run_SCIFIL",10,500,633
"8454","rule_run_SCIFIL",5,500,139
"8455","rule_run_SCIFIL",5,200,161
"8456","rule_run_SCIFIL",15,500,15978
"8457","rule_run_SCIFIL",5,500,117
"8458","rule_run_SCIFIL",5,200,58
"8459","rule_run_SCIFIL",10,200,130
"8460","rule_run_SCIFIL",10,500,964
"8461","rule_run_SCIFIL",5,200,187
"8462","rule_run_SCIFIL",15,200,7122
"8463","rule_run_SCIFIL",15,500,46332
"8464","rule_run_SCIFIL",15,200,5978
"8465","rule_run_SCIFIL",15,500,22306
"8466","rule_run_SCIFIL",15,200,2753
"8467","rule_run_SCIFIL",15,500,21829
"8468","rule_run_SCIFIL",5,200,260
"8469","rule_run_SCIFIL",10,500,985
"8470","rule_run_SCIFIL",5,200,243
"8471","rule_run_SCIFIL",5,500,246
"8472","rule_run_SCIFIL",15,500,18600
"8473","rule_run_SCIFIL",15,200,2504
"8474","rule_run_SCIFIL",5,200,165
"8475","rule_run_SCIFIL",5,500,55
"8476","rule_run_SCIFIL",15,500,25642
"8477","rule_run_SCIFIL",5,500,147
"8478","rule_run_SCIFIL",15,500,16375
"8479","rule_run_SCIFIL",15,200,3998
"8480","rule_run_SCIFIL",15,200,2374
"8481","rule_run_SCIFIL",5,500,71
"8482","rule_run_SCIFIL",15,500,18670
"8483","rule_run_SCIFIL",10,200,95
"8484","rule_run_SCIFIL",15,500,47232
"8485","rule_run_SCIFIL",15,500,29103
"8486","rule_run_SCIFIL",15,500,21006
"8487","rule_run_SCIFIL",15,200,2149
"8488","rule_run_SCIFIL",5,500,53
"8489","rule_run_SCIFIL",5,200,174
"8490","rule_run_SCIFIL",10,200,398
"8491","rule_run_SCIFIL",10,500,509
"8492","rule_run_SCIFIL",5,200,99
"8493","rule_run_SCIFIL",15,200,812
"8494","rule_run_SCIFIL",5,200,161
"8495","rule_run_SCIFIL",15,200,4254
"8496","rule_run_SCIFIL",15,200,6540
"8497","rule_run_SCIFIL",5,200,112
"8498","rule_run_SCIFIL",5,200,39
"8499","rule_run_SCIFIL",5,200,179
"8500","rule_run_SCIFIL",15,500,23426
"8501","rule_run_SCIFIL",10,500,795
"8502","rule_run_SCIFIL",5,200,37
"8503","rule_run_SCIFIL",5,500,66
"8504","rule_run_SCIFIL",5,500,174
"8505","rule_run_SCIFIL",5,500,114
"8506","rule_run_SCIFIL",15,200,7632
"8507","rule_run_SCIFIL",5,200,260
"8508","rule_run_SCIFIL",15,500,27400
"8509","rule_run_SCIFIL",10,500,1257
"8510","rule_run_SCIFIL",5,200,135
"8511","rule_run_SCIFIL",5,500,47
"8512","rule_run_SCIFIL",5,200,146
"8513","rule_run_SCIFIL",10,500,580
"8514","rule_run_SCIFIL",10,200,310
"8515","rule_run_SCIFIL",10,200,191
"8516","rule_run_SCIFIL",5,500,246
"8517","rule_run_SCIFIL",15,500,21566
"8518","rule_run_SCIFIL",5,500,146
"8519","rule_run_SCIFIL",15,500,16893
"8520","rule_run_SCIFIL",5,200,97
"8521","rule_run_SCIFIL",5,200,112
"8522","rule_run_SCIFIL",5,200,104
"8523","rule_run_SCIFIL",15,200,2627
"8524","rule_run_SCIFIL",15,200,3805
"8525","rule_run_SCIFIL",10,500,1121
"8526","rule_run_SCIFIL",15,500,20453
"8527","rule_run_SCIFIL",10,200,224
"8528","rule_run_SCIFIL",15,200,10637
"8529","rule_run_SCIFIL",5,500,149
"8530","rule_run_SCIFIL",15,200,5694
"8531","rule_run_SCIFIL",15,500,32384
"8532","rule_run_SCIFIL",5,200,415
"8533","rule_run_SCIFIL",15,500,15470
"8534","rule_run_SCIFIL",5,200,120
"8535","rule_run_SCIFIL",10,200,133
"8536","rule_run_SCIFIL",15,200,4559
"8537","rule_run_SCIFIL",10,200,490
"8538","rule_run_SCIFIL",15,200,2033
"8539","rule_run_SCIFIL",5,500,144
"8540","rule_run_SCIFIL",15,200,5074
"8541","rule_run_SCIFIL",15,500,22695
"8542","rule_run_SCIFIL",5,500,270
"8543","rule_run_SCIFIL",5,500,115
"8544","rule_run_SCIFIL",5,500,161
"8545","rule_run_SCIFIL",5,200,62
"8546","rule_run_SCIFIL",5,500,181
"8547","rule_run_SCIFIL",10,200,101
"8548","rule_run_SCIFIL",15,500,31967
"8549","rule_run_SCIFIL",5,500,108
"8550","rule_run_SCIFIL",5,500,187
"8551","rule_run_SCIFIL",15,200,1318
"8552","rule_run_SCIFIL",10,200,140
"8553","rule_run_SCIFIL",15,200,5325
"8554","rule_run_SCIFIL",15,500,13035
"8555","rule_run_SCIFIL",5,500,131
"8556","rule_run_SCIFIL",5,500,81
"8557","rule_run_SCIFIL",10,200,238
"8558","rule_run_SCIFIL",10,500,2462
"8559","rule_run_SCIFIL",15,200,686
"8560","rule_run_SCIFIL",10,500,865
"8561","rule_run_SCIFIL",10,200,95
"8562","rule_run_SCIFIL",15,200,208
"8563","rule_run_SCIFIL",5,500,231
"8564","rule_run_SCIFIL",5,200,188
"8565","rule_run_SCIFIL",5,200,204
"8566","rule_run_SCIFIL",10,500,546
"8567","rule_run_SCIFIL",5,500,135
"8568","rule_run_SCIFIL",5,500,191
"8569","rule_run_SCIFIL",10,200,296
"8570","rule_run_SCIFIL",5,200,50
"8571","rule_run_SCIFIL",10,200,105
"8572","rule_run_SCIFIL",15,500,23134
"8573","rule_run_SCIFIL",15,200,6072
"8574","rule_run_SCIFIL",5,500,185
"8575","rule_run_SCIFIL",15,500,9482
"8576","rule_run_SCIFIL",15,200,2478
"8577","rule_run_SCIFIL",5,500,114
"8578","rule_run_SCIFIL",15,200,2553
"8579","rule_run_SCIFIL",10,200,133
"8580","rule_run_SCIFIL",5,500,126
"8581","rule_run_SCIFIL",15,200,5785
"8582","rule_run_SCIFIL",10,200,183
"8583","rule_run_SCIFIL",5,200,98
"8584","rule_run_SCIFIL",10,200,666
"8585","rule_run_SCIFIL",15,500,18090
"8586","rule_run_SCIFIL",10,500,666
"8587","rule_run_SCIFIL",15,200,3053
"8588","rule_run_SCIFIL",15,500,45065
"8589","rule_run_SCIFIL",5,200,132
"8590","rule_run_SCIFIL",15,200,3809
"8591","rule_run_SCIFIL",15,500,16969
"8592","rule_run_SCIFIL",15,500,31558
"8593","rule_run_SCIFIL",15,500,26594
"8594","rule_run_SCIFIL",5,200,132
"8595","rule_run_SCIFIL",15,200,10623
"8596","rule_run_SCIFIL",10,500,591
"8597","rule_run_SCIFIL",5,500,133
"8598","rule_run_SCIFIL",15,500,26490
"8599","rule_run_SCIFIL",15,500,19711
"8600","rule_run_SCIFIL",5,200,62
"8601","rule_run_SCIFIL",5,200,129
"8602","rule_run_SCIFIL",10,500,653
"8603","rule_run_SCIFIL",5,200,248
"8604","rule_run_SCIFIL",10,200,223
"8605","rule_run_SCIFIL",10,500,1197
"8606","rule_run_SCIFIL",5,200,136
"8607","rule_run_SCIFIL",10,500,1441
"8608","rule_run_SCIFIL",5,200,240
"8609","rule_run_SCIFIL",15,200,17695
"8610","rule_run_SCIFIL",5,200,196
"8611","rule_run_SCIFIL",15,200,1243
"8612","rule_run_SCIFIL",5,200,120
"8613","rule_run_SCIFIL",15,200,2704
"8614","rule_run_SCIFIL",15,200,6492
"8615","rule_run_SCIFIL",15,500,31450
"8616","rule_run_SCIFIL",10,200,383
"8617","rule_run_SCIFIL",10,500,2233
"8618","rule_run_SCIFIL",10,200,151
"8619","rule_run_SCIFIL",15,500,19090
"8620","rule_run_SCIFIL",5,200,118
"8621","rule_run_SCIFIL",15,200,808
"8622","rule_run_SCIFIL",15,500,49108
"8623","rule_run_SCIFIL",10,500,1038
"8624","rule_run_SCIFIL",5,200,144
"8625","rule_run_SCIFIL",15,200,6442
"8626","rule_run_SCIFIL",10,500,1258
"8627","rule_run_SCIFIL",15,500,27001
"8628","rule_run_SCIFIL",10,200,192
"8629","rule_run_SCIFIL",15,200,2333
"8630","rule_run_SCIFIL",5,200,161
"8631","rule_run_SCIFIL",5,500,104
"8632","rule_run_SCIFIL",15,200,659
"8633","rule_run_SCIFIL",5,200,142
"8634","rule_run_SCIFIL",15,500,18915
"8635","rule_run_SCIFIL",15,500,11167
"8636","rule_run_SCIFIL",5,200,262
"8637","rule_run_SCIFIL",10,500,797
"8638","rule_run_SCIFIL",10,500,681
"8639","rule_run_SCIFIL",5,200,123
"8640","rule_run_SCIFIL",15,500,11257
"8641","rule_run_SCIFIL",15,200,2079
"8642","rule_run_SCIFIL",5,200,119
"8643","rule_run_SCIFIL",10,500,900
"8644","rule_run_SCIFIL",15,500,22268
"8645","rule_run_SCIFIL",15,500,10786
"8646","rule_run_SCIFIL",10,200,168
